FSC_median,FSC_mean,FSC_sd,FL1_median,FL1_mean,FL1_sd,normalizedGFP_median,normalizedGFP_mean,normalizedGFP_sd,PopProp_0copy,PopProp_1copy,PopProp_2copy,PopProp_3plus,Cells counted
DGY#1657_T13_E05,509715,596742.31454,322807.137448484,3578,4065.25323,3054.18558897142,0.00663483861115232,0.00728692815596074,0.00642198748675508,1.03118665726624,3.30483828324667e-05,0,1.10161276108222e-05,90776
DGY#2076_T13_F05,386374.5,427720.75625,193931.007257056,44549.5,47800.46701,20956.9145418767,0.115358937636471,0.120824152966363,0.0476431306740873,0.0224643291671275,0.65089038823139,0.0790288684879991,5.53036168565424e-05,90410
DGY#2071_T13_G05,364001,426485.22732,242321.194439651,75610,86412.72415,49536.8060821487,0.202395952599159,0.219543978486324,0.0934074978335092,0.0115314993183901,0.495508078753883,0.521018168815787,0.0060786197957405,89494
DGY#2150_T13_H05,366127,422242.95203,228217.272521225,64052,73098.80273,42216.8313681513,0.171459787021904,0.182670317421417,0.0681606604864497,0.0120408228968803,0.611162980371956,0.338280587660839,0.00098730455125935,93183
DGY#2084_T13_A06,445563.5,531519.08192,320786.092953835,110555,127638.84594,77616.7609983858,0.244615319812407,0.257658857180886,0.107841510753911,0.0147745764894576,0.338913799360783,0.720793284709133,0.0295959820644602,85417
DGY#2086_T13_B06,320422,369230.02902,190002.807309785,68588,78505.19117,45003.129017157,0.207563824592195,0.22123048736046,0.0789538569331393,0.0112208164038652,0.394107492473843,0.547567419633271,0.00221047977937307,95002
DGY#2089_T13_C06,350944,414299.3417,239024.981194946,133440,154416.85677,95795.7368615777,0.37400668687251,0.397013083092869,0.152883475931848,0.0118984291033839,0.0202685831533008,0.740449230836038,0.163212575857914,92113
DGY#2090_T13_D06,367042.5,422120.56025,222607.438928088,84287,94288.27111,53057.0823112114,0.222605128338274,0.237385572617169,0.09548062434388,0.0227464834521771,0.382214612366978,0.606059949283686,0.0102841413988166,92278
DGY#1972_T13_E06,408504,485374.82944,290592.221662558,196670.5,227889.42321,141972.134933681,0.473227285193857,0.503293193684331,0.226896022598311,0.0209744070562906,0.00491949392876573,0.484112928430045,0.457478209535716,86391
DGY#2135_T13_F06,1022997.5,1135103.10464,683368.250869115,240587.5,276962.33907,211136.720944471,0.244489919418977,0.230564731527416,0.10422577977076,0.0901675926068422,0.14704750765632,0.809861647609228,0.00815648132473568,64979
DGY#2143_T13_G06,500079,573008.1612,291209.000238237,122368,139171.82393,80118.5114249989,0.238307115868506,0.250674314416404,0.0884384994722534,0.0147690340455006,0.337130374553785,0.652437529969631,0.0116362086419095,93845
DGY#2144_T13_H06,328499.5,378707.87001,207913.167845364,69688.5,78688.42469,44997.484995716,0.206443969093469,0.220278486228094,0.0856228136884901,0.0145822740991551,0.426120444391558,0.535336052184637,0.00371047478932508,92441
DGY#1657_T13_A07,327315.5,386821.54675,223121.221533084,72085.5,81875.03638,49484.170862377,0.211710228079026,0.228240445104998,0.104333064481019,0.0255924064267121,0.40534960955031,0.556794722197289,0.00808948927385333,89128
DGY#2076_T13_B07,445754,528852.65311,310830.312948866,120134,140947.95851,86261.0477234588,0.262218950004959,0.286498559713147,0.132967145413944,0.0157300822228523,0.267989793025234,0.712231358094698,0.0691012191664304,88175
DGY#2071_T13_C07,358771.5,443933.15403,292363.856927663,73500.5,90992.56802,71265.8727392718,0.203754478692142,0.212656794206496,0.0939708384117265,0.047330752858923,0.427531676977537,0.533838400546972,0.00437798436276618,90681
DGY#2150_T13_D07,335604,413792.88641,268177.195116155,62816,74217.27841,69853.5468149126,0.189379652114229,0.183354187154444,0.113108773156319,0.20034794942544,0.342386667109914,0.469077934022583,0.003158139689505,90243
DGY#2084_T13_E07,518904.5,630103.5977,398674.879272908,130644.5,156093.43712,101725.581495451,0.251313214751088,0.265960861772099,0.115145269651999,0.0143307914804102,0.29967967872254,0.758599670116893,0.0367054717567471,83666
DGY#2086_T13_F07,364035.5,421310.02891,223805.378026093,75681,85008.68051,45329.109633475,0.202208328486144,0.215432952560895,0.0841272598416406,0.0110617045977263,0.488971151950584,0.523678619148796,0.00426039909754014,91306
DGY#2089_T13_G07,343879,385469.527,195027.281099396,38813,42522.35337,29234.0173061527,0.114085502019379,0.12155164781058,0.0485571440316525,0.011392320235888,0.528491969531128,0.0819018473429088,2.23378828154667e-05,89534
DGY#2090_T13_H07,339332.5,379939.99892,198664.236926865,28069,31968.44056,18823.2351660369,0.0844332821469401,0.0899134553930622,0.0372886531165208,0.0237655620701197,0.247189919341777,0.0130435252070444,1.07976202045069e-05,92613
DGY#1972_T13_A08,359410,422399.32442,241424.332250931,140280,160688.43961,93970.2104234264,0.386009060845784,0.409234884603483,0.163989886207061,0.0119259210497444,0.0171153972747021,0.71655366115902,0.198648322471639,91146
DGY#2135_T13_B08,380159,442162.92419,245339.785501614,99884,113512.55557,62244.4429352367,0.257945747378907,0.276040961419453,0.107717304077161,0.00799250358284643,0.271778194245397,0.733072428618675,0.0270091500385845,90710
DGY#2143_T13_C08,371702,425720.27387,231620.871052341,59476,70229.06568,52620.9891930401,0.154184091196788,0.164745137479169,0.0679615198632748,0.0183856641510606,0.628901518680704,0.203401761959481,0.00290899303290992,96597
DGY#2144_T13_D08,320674,377246.52162,219227.394640787,53751,64997.33256,50818.3302899218,0.165913432396016,0.177852587411153,0.090795213717501,0.0470461041115833,0.525589012941693,0.292381635427483,0.0070328305805029,93419
DGY#2084_T13_E08,487792.5,562907.13585,294610.107436671,134059.5,152028.33327,83022.0183739195,0.271148478021567,0.283793870558325,0.10308782260771,0.0108826031012148,0.217270407606918,0.775249165812488,0.0322770592981921,91706
DGY#2086_T13_F08,522181,618255.08386,365837.090239573,144648.5,176319.34285,122155.144547713,0.270565894817095,0.301220134395731,0.145173856078866,0.0129805292061907,0.252382789452185,0.654949394090682,0.114419280170653,88132
DGY#2089_T13_G08,575261,679466.36684,393522.937688214,113074.5,137386.23898,90586.4722760706,0.20434243679262,0.208821274655448,0.0724730751335114,0.0126367664345782,0.514128763902704,0.531117189619315,0.00406908400397866,88472
DGY#2090_T13_H08,400210,466223.34347,260960.433796022,63499,75767.59313,50080.885509471,0.160665630903119,0.168755585684373,0.059296305296066,0.0137734860393742,0.691850330970026,0.276539090821597,0.000374279511939516,93513
DGY#1_T14_A01,353009,412362.01336,250088.031318628,1343,1844.8968,21145.2957187706,0.00354380899334221,0.00458744499143477,0.00684741214725783,1.11009532560009,1.14850120592627e-05,0,0,87070
DGY#620_T14_B01,285499,371723.66508,281424.649489615,66931,88321.37318,75906.9173865977,0.231772692327903,0.249597806517769,0.0994497199418076,0.0172182468694097,0.269432021466905,0.658709749552773,0.00706618962432916,89440
DGY#500_T14_C01,349025,424338.71102,290689.294134711,79706.5,91004.3475,70873.3297771716,0.226489590685072,0.236841870167733,0.133959625446711,0.107277757728858,0.330470347648262,0.613917959821966,0.0189221700950319,83130
DGY#1315_T14_D01,370619,424635.68771,231515.652252375,2357,3239.66582,12625.1009436235,0.00605482755602285,0.00745359230083152,0.0137279928666704,1.05068334643263,0.00188848135534014,0.00152825080778971,3.27482315954938e-05,91608
DGY#1657_T14_E01,404041,527275.94313,369864.802242905,3165,3774.76598,3258.97268322153,0.00705481575539048,0.00769892105470603,0.0050332693286013,1.02661241546159,1.09968658932204e-05,0,0,90935
DGY#2076_T14_F01,284383.5,320781.6921,157379.129775215,35933,38636.10325,16622.3550123799,0.126915631168028,0.133725640250137,0.0544523088479756,0.0144607814828076,0.448942584229432,0.121946430427702,4.62005798172767e-05,86579
DGY#2071_T14_G01,319331.5,384302.01831,238520.641399827,76339.5,88780.49505,56689.4732170135,0.232781490148505,0.252484542084329,0.11081033478643,0.019570526122697,0.340483588044438,0.646733086456554,0.0141820391410522,87223
DGY#2150_T14_H01,292561.5,346416.10184,208733.606337974,54606,63037.76064,46341.3674510932,0.181509607501496,0.193453101753726,0.0870737539122539,0.0534247475521872,0.432501697588329,0.40749786432436,0.00135807066348323,91306
DGY#2084_T14_A02,447088.5,577350.95283,430546.911330529,124780.5,159956.68176,131473.727053916,0.277256268071556,0.29868614469113,0.139558284204611,0.0275454110898662,0.201971797323136,0.75866395793499,0.0639220841300191,83680
DGY#2086_T14_B02,283175,332390.03043,186583.859004974,62618,72540.41834,43472.0783834107,0.214865495967791,0.232129623517057,0.0895796668885051,0.0110022997937744,0.33317857412786,0.568308193960072,0.0034442920846065,92617
DGY#2089_T14_C02,312991,374821.8521,226470.788763934,130100.5,151351.18738,96400.1848050322,0.40493880083816,0.434636032226153,0.182720272392994,0.0183542744518354,0.0110864745011086,0.663519899661807,0.235548388541737,89298
DGY#2090_T14_D02,297854.5,352884.38272,211717.776706524,72990.5,84958.51978,54516.6631823445,0.237111353653687,0.257679223511406,0.105970122290765,0.0130127235519174,0.286635821692321,0.672980247352967,0.0126012100720705,89912
DGY#1972_T14_E02,420185.5,537923.1153,397718.158595934,209530.5,271004.2992,230413.110445372,0.502223030673562,0.540838411566274,0.257156853843792,0.0246506552780092,0.0143257734861729,0.403796740622543,0.459152186411048,85231
DGY#2135_T14_F02,1191936.5,1571713.79684257,1365417.97579615,208411,477519.139080083,651131.751983465,0.215260539524791,0.208682724227385,0.180948319908891,0.479216626698641,0.166400213162803,0.417799094058087,0.00226485478284039,7506
DGY#2143_T14_G02,489472,571357.14896,304903.895816678,129577,149908.5826,91166.1023917427,0.261968605791143,0.273229447294083,0.106888780601267,0.028429064228221,0.230684991512895,0.737096862508898,0.0271039807260582,91315
DGY#2144_T14_H02,300542,355602.17159,208204.188634727,63672,73314.03107,46643.1428014902,0.204781710202098,0.220939222066167,0.0938928376030866,0.0230839742443212,0.400297352888571,0.54010910391701,0.00467268824897156,89456
DGY#1657_T14_A03,351860,424793.00375,265596.61169575,71089.5,81990.35589,63568.5339627654,0.196078493097617,0.210586171509925,0.118228821012899,0.0684548974233457,0.388289350718704,0.472998531440523,0.0102799163366116,89884
DGY#2076_T14_B03,445918.5,539653.65486,342138.957569229,130151,159873.43784,118437.263103263,0.287298710789079,0.31576562322708,0.155387482518097,0.0287287390196818,0.201489553705036,0.702009298287699,0.113121551694596,87543
DGY#2071_T14_C03,302121.5,383589.29078,267693.330898424,70534,89326.98606,69756.9326462443,0.230202050558205,0.245448981587392,0.0966936222630572,0.0177390023763569,0.299175526870684,0.667733981903986,0.00629232537123604,89633
DGY#2150_T14_D03,295915.5,369530.33852,253792.598779967,66663.5,81942.7136,62895.9290569272,0.22252636139677,0.23421368776616,0.0942715681094062,0.0293208159996441,0.316845009009811,0.630308558207826,0.00339258303486018,89902
DGY#2084_T14_E03,386946.5,497667.99203,366523.446970345,83150,109852.64873,100817.630706693,0.214448734723368,0.229252871038437,0.0995622920593742,0.0282453702649142,0.397462472381039,0.584998063825425,0.0103756178674745,87802
DGY#2086_T14_F03,345348.5,417769.34404,262750.530414955,80563,95595.31795,61164.7680495406,0.230796335374432,0.247858864181753,0.103393889493089,0.0192961635894744,0.354462879704224,0.66260812013602,0.0132368715338795,87634
DGY#2089_T14_G03,268752.5,303182.88466,152905.328977674,31520,32165.22142,18530.6086058911,0.117330870838187,0.118677773660067,0.0661283640972469,0.132532931965884,0.339330509759996,0.106479050719311,3.50029752528965e-05,85707
DGY#2090_T14_H03,279617,317739.68473,166894.218588647,27519,30900.63712,16501.5057714448,0.0985284737763119,0.106250901560059,0.0470037238237835,0.022398591056369,0.270160425392596,0.0318479966582747,1.12896124276054e-05,88577
DGY#1972_T14_A04,351197,435904.17897,292195.043625469,149668,184423.04213,138298.972483584,0.420716295037514,0.451636992129278,0.192991309279603,0.0167200404517108,0.00882072026518344,0.617102084386763,0.28531939996629,88995
DGY#2135_T14_B04,350867,425319.783,269795.504754754,99432,118799.04468,77565.2768127946,0.281235338525732,0.302910273126685,0.129673865134792,0.0152498747209694,0.200047833811671,0.773347455696779,0.0489613229465628,87804
DGY#2143_T14_C04,262105.5,305752.95274,170120.548920661,55185,64444.06004,43185.0061182507,0.203301918314087,0.222382571853749,0.0989466034422903,0.0145334013258542,0.349078775247766,0.509578076846329,0.00839190297762898,90206
DGY#2144_T14_D04,268883.5,318091.14553,189202.636578068,54515,66156.26577,51172.2251923925,0.197993261735087,0.216162411375521,0.0990786550467309,0.0161984669111995,0.362098882031233,0.472731665531859,0.0107404072129851,91058
DGY#2084_T14_E04,600223,732739.57555,448959.052165069,170754.5,214639.72088,164102.935449676,0.287450938792877,0.295432085242456,0.115559326035221,0.0378863641649417,0.125811103100216,0.794032141777333,0.0418401283810498,85994
DGY#2086_T14_F04,528885.5,652440.08528,413666.995847824,143426,193473.17734,175169.475806727,0.270096553303559,0.298298733442648,0.143906270057161,0.0193351769287206,0.252768214910548,0.630069417009989,0.0934928607709239,88595
DGY#2089_T14_G04,571698.5,697648.38565,445099.928944501,128351,161277.18565,119887.746105658,0.239307533923869,0.239769844782683,0.0834619696184742,0.0213554125926098,0.316104233922475,0.722356411268783,0.00577141928141766,86114
DGY#2090_T14_H04,358404.5,428338.0501,251053.020855842,73641,87406.06473,57169.6447312926,0.208860344276794,0.214062188298738,0.0745710445593143,0.0159040915090189,0.44769027716674,0.569610646722393,0.000846898372195337,90920
DGY#1_T15_A01,328107,396835.59064,264129.402829369,1559,1944.41908,14695.5813713725,0.0043591208494239,0.00536684984783861,0.0068398137634546,1.10168929730718,4.57184656882915e-05,2.28592328441458e-05,0,87492
DGY#620_T15_B01,359306.5,459604.91542,325549.860160644,1632,20763.10995,74058.5299682465,0.00441872058181775,0.0268301021991432,0.0710588120879886,0.987005519779209,0.0442272309107636,0.0526678932842686,0.000954461821527139,86960
DGY#500_T15_C01,443759.5,523974.99991,330137.910532783,1897,6152.56278,36492.2604116251,0.00409255775164811,0.00828301552753414,0.0283626171648889,1.15187507838956,0.00987081399724069,0.00660980810234542,0.000225761946569673,79730
DGY#1315_T15_D01,345741.5,424981.6171,281921.4709453,85593,102846.50463,75308.5634404652,0.241229385840392,0.262943856745602,0.128559656959834,0.0428228571428571,0.299862857142857,0.66064,0.0335657142857143,87500
DGY#1657_T15_E01,316955.5,397117.57936,275593.103598156,2327,2727.79373,3361.2624355998,0.00663077436265492,0.00740606496537592,0.00644372469948748,1.02221795364323,1.06714474751355e-05,2.13428949502711e-05,1.06714474751355e-05,93708
DGY#2076_T15_F01,269295,305142.04796,158313.060449021,32054,33635.58359,17380.4555318518,0.118475794373852,0.123973851245811,0.0609808450703118,0.0689322307898073,0.351197329704709,0.0940999965109382,4.6520823883791e-05,85983
DGY#2071_T15_G01,364152,416967.53138,260608.054449708,4252,30768.49184,54668.771274458,0.0158445503675812,0.0674245990571512,0.0776397470237659,0.573463109942234,0.308164655050956,0.0685436528436575,0.000176114215939511,85172
DGY#2150_T15_H01,371093,433033.22278,252178.22014845,1442,3700.83137,32875.1851545856,0.00370962873140765,0.00648163159166113,0.0201077111726047,1.05260735692136,0.0103768312860915,0.00272843821566715,1.09575831954504e-05,91261
DGY#2084_T15_A02,394356.5,533064.62254,433371.695421781,108634,143758.78961,131168.864121441,0.267673351000687,0.289578828200335,0.13037376420689,0.024606241411306,0.210356937315747,0.750073407641442,0.0465698077307055,85141
DGY#2086_T15_B02,257603,306633.02538,188299.094096267,57399,68202.24975,47816.73704518,0.218033268326232,0.233340991054622,0.0900640101897111,0.0257699423223419,0.263478071607357,0.568636413102623,0.00278593971052345,91890
DGY#2089_T15_C02,343730.5,417317.0569,278499.870238894,122554,145445.10485,122958.253638976,0.345849718395215,0.366444676097328,0.188075403378152,0.0666247431247263,0.0472538208442353,0.6743439152845,0.165466979595962,89051
DGY#2090_T15_D02,325563,399433.25731,264866.256611811,72014,87834.65398,67981.2241977169,0.214523569253576,0.2352578118608,0.109133548286981,0.0277187399156531,0.374497869073186,0.56220859714912,0.0123738413433185,89867
DGY#1972_T15_E02,380168.5,503505.95946,397898.788942867,199751,261618.48009,227099.806178794,0.51751648733583,0.562457753256363,0.2526402801821,0.0171154050449132,0.00266764244148302,0.395483893813666,0.481450442049599,84719
DGY#2135_T15_F02,678218,785035.20736,641146.621630917,30830,112385.69689,219294.522863631,0.0585074866548228,0.0965129415128986,0.113394984036114,0.410457406158687,0.297693301865588,0.175376489098674,0.00070240503483929,71184
DGY#2143_T15_G02,427587,463224.70612,323721.080149607,3749,8259.24206,57814.7366412535,0.00952777280400528,0.0158115587178168,0.0399998056281646,0.924866523948312,0.00408810709035104,0.0102138196074385,0.00105749142400248,77542
DGY#2144_T15_H02,347524.5,419990.18685,272587.008414991,2381,30796.99146,64883.0533177845,0.00680328926143004,0.0638130714108326,0.0981497925480272,0.737599573916265,0.177148944053353,0.122012782512041,0.00148203038162282,86368
DGY#1657_T15_A03,356859.5,428580.90527,271824.028303231,2512,30257.42898,62941.6857438169,0.00704014500950233,0.0613325777412758,0.0929239970838992,0.718102272727273,0.192681818181818,0.0990113636363636,0.00103409090909091,88000
DGY#2076_T15_B03,444864.5,570978.99374,418966.838431287,117792,156814.92248,165605.054282263,0.257217747349255,0.27892519081871,0.186086591100841,0.131643948403623,0.196859848138322,0.550418534443326,0.108487329613027,87448
DGY#2071_T15_C03,332488.5,441124.09384,343103.859433248,74745,99250.82572,91764.0158233855,0.224624790943131,0.233845144972112,0.103860905372966,0.0542611132454971,0.303068995909512,0.645924201676874,0.00655382042532035,88498
DGY#2150_T15_D03,364558,504426.20496,415333.687302472,54495.5,85321.02767,116230.795089418,0.163900168469011,0.157301817686412,0.12104536055849,0.282565548939726,0.289216198335597,0.391158002251703,0.00337755492879279,86157
DGY#2084_T15_E03,387160.5,488607.70503,348499.879049106,93847.5,115514.33288,104076.725703417,0.237088807296245,0.248812095232934,0.141942396191249,0.0942905285358948,0.253516122006855,0.626356873488383,0.0355681388338052,87241
DGY#2086_T15_F03,369000.5,462496.28625,321496.364322466,84414,104568.27102,80509.4902756585,0.227831362499276,0.24321770230714,0.111533015440542,0.0368861863240018,0.350091785222579,0.640018357044516,0.0167737494263424,87160
DGY#2089_T15_G03,337987,375195.62479,180015.750861619,3452,14807.78526,17862.5982130948,0.0106711354773633,0.0448331013421444,0.0545632904730174,0.636296098529258,0.123451774292779,0.0146958106492391,1.16080652837592e-05,86147
DGY#2090_T15_H03,298567.5,338057.01552,183597.226567519,25847,28829.39779,17860.5309947109,0.0864666773927608,0.0927389320532672,0.045802438329911,0.0579327030780949,0.219095837627134,0.0202742058335947,2.24024373851875e-05,89276
DGY#1972_T15_A04,337674.5,428658.95837,310769.390558883,144115,181184.54586,157577.952223958,0.417824529942147,0.450244356408217,0.198797777683592,0.0235995205463962,0.00957776420833616,0.610274328878033,0.27758554402153,88434
DGY#2135_T15_B04,361825,454451.49378,317915.732156074,101506.5,126187.98137,97508.8828819104,0.278750877844172,0.299850006653293,0.137045295994227,0.0270885265396666,0.196629085004688,0.749251034829739,0.0566240537882773,87454
DGY#2143_T15_C04,306232,359911.72849,213493.719320015,59295.5,70522.53318,53169.1853081412,0.189744064452972,0.20401823775989,0.0880087609001089,0.0255961496390287,0.442036753445636,0.449321811419821,0.00472544301028221,91420
DGY#2144_T15_D04,364240.5,428998.34327,268921.68110031,1361,9869.39321,44726.7128307901,0.00362876349455807,0.015915434691381,0.0475697798420762,1.01465924387962,0.0478222181660544,0.0169750621734468,0.000262383353487417,87658
DGY#2084_T15_E04,848840,1101959.72778,780840.700175138,229552,346726.4236,372390.191797079,0.278946005504473,0.283106478645024,0.13412843191369,0.0920302534289101,0.115679855506011,0.713566066489812,0.0231980583620252,70868
DGY#2086_T15_F04,445102,546792.08654,352785.186946403,110266,147920.2264,154234.242775556,0.241176150548018,0.267540613193109,0.130998128646939,0.0246751852249544,0.317191023300762,0.584967250080533,0.0576291205841297,93130
DGY#2089_T15_G04,679914.5,855148.88739,609069.80491397,7764,89350.0001,191545.09548994,0.012324704008654,0.0704294737699541,0.106562207993932,0.688863167289563,0.112972053327383,0.144753723433926,0.0012550900875774,71708
DGY#2090_T15_H04,382433,481191.10869,330074.253992233,71187.5,90663.39438,73935.7906531323,0.189320588597273,0.196610781211802,0.0744733632697668,0.0249680471780613,0.533118819651546,0.470973383859901,0.00058299885642532,89194
DGY#1_T18_A01,338659,390834.35606,226516.886657585,1479,1859.72712,4069.05813798695,0.00413150080255315,0.0054239765195558,0.00603220787225777,1.04229696472518,0,1.09379272627837e-05,0,91425
DGY#620_T18_B01,278936.5,355959.92655,268114.708891842,55346,73154.14354,69157.3639268455,0.195722212688199,0.208424274121611,0.0717920151486649,0.00956329404725015,0.361642108412493,0.462724523705215,0.00110058020878968,93587
DGY#500_T18_C01,315241.5,365360.22416,220670.652649099,55634,62989.39434,41838.7098475576,0.175349395995347,0.183312205745482,0.0751090670483879,0.0321324245374878,0.53507034214149,0.367838476088149,0.000615563688457621,89349
DGY#1315_T18_D01,269137.5,325895.62383,217311.071655345,61228,74617.10909,56988.2423131615,0.218966887733358,0.24565644985441,0.124801528563211,0.021205907829958,0.270753610157783,0.525005208276225,0.0277189943092729,91201
DGY#1657_T18_E01,295321.5,348694.73597,191088.967909643,2017,2315.91476,2191.66735427894,0.00623944253896933,0.00709392776980548,0.00583973695597903,0.994759266709996,2.06328082283639e-05,1.0316404114182e-05,0,96933
DGY#2076_T18_F01,280008,316944.35346,169638.238984709,30703,33454.49284,16661.6437214143,0.108169809395242,0.116857490682641,0.052061672040615,0.0185555466687995,0.325030564093189,0.0594828669690703,0,87521
DGY#2071_T18_G01,361583.5,418053.82886,285212.163083679,50111,60641.68567,53810.3125069283,0.140293219089517,0.140646245081779,0.0590217539191014,0.0329254826728532,0.666886021169569,0.129125444750549,0.000312301326165274,89657
DGY#2150_T18_H01,260892.5,316405.65687,220749.879345762,41120,48834.00174,34691.255732264,0.156641528507099,0.163792186302536,0.0627146389310231,0.0224284274084272,0.446053615757352,0.220034905527431,0.000346887229129855,92249
DGY#2084_T18_A02,298576,357659.70869,225821.392281641,61306,72706.10523,49960.2890042255,0.200501422992763,0.209151676146754,0.0703553565274273,0.0118537650665659,0.355192978035362,0.483831002477846,0.000923942715551636,95244
DGY#2086_T18_B02,258430,311575.05112,197558.266320373,47228,57085.32218,40178.3626486077,0.179402379741519,0.190198203360831,0.0656470764051085,0.00875677543351977,0.415941434340381,0.339916211371931,0.00029153259766342,92614
DGY#2089_T18_C02,297059.5,346070.68462,199622.977433877,99646.5,112538.0409,75474.6527500957,0.326438925894943,0.340535803669337,0.141737425560708,0.0439943445237234,0.0425804754545753,0.785530310503184,0.0723046065827113,91239
DGY#2090_T18_D02,256664.5,307214.91832,189395.585118837,44264,54377.72143,39769.1165941304,0.16669555824258,0.183698708669829,0.0776089812731595,0.00892121730758945,0.427704979408461,0.264994384125796,0.00483500026742258,93485
DGY#1972_T18_E02,310967,367848.67335,220107.072922277,115562,137906.10971,93743.2107157144,0.36361429732099,0.384315627991734,0.125411562178056,0.00837048876924371,0.0115357112812316,0.757813157230588,0.128617397156558,95096
DGY#2135_T18_F02,250904,298860.93476,199826.03072354,51593,59765.90609,41760.5524022463,0.200048919273377,0.208947673791274,0.0813743686230336,0.0151405106430527,0.331146991452036,0.516933906922174,0.000413430917928376,89495
DGY#2143_T18_G02,320141.5,380399.00712,235856.765473554,68086,80966.57939,60170.2874003734,0.204538037117375,0.219758649090226,0.0842039740585075,0.0109857132139374,0.392506135922746,0.535148923400105,0.00461935843434831,93303
DGY#2144_T18_H02,262955.5,314541.26646,196116.438875164,43859,53266.72204,40423.4797512281,0.163805096725489,0.175668113151581,0.0664391652878139,0.0179498269896194,0.45564446366782,0.254725346020761,0.00109212802768166,92480
DGY#1657_T18_A03,283215,343121.61623,220404.220770513,50712,61246.95131,44884.7627098125,0.176715325114209,0.18787383910105,0.0712320542280772,0.0193305402999978,0.454956910586754,0.334708142488115,0.00110708316148219,92134
DGY#2076_T18_B03,298767.5,346571.30431,185138.470907026,76811.5,91294.98833,62807.5744335278,0.234192873080281,0.271873321993045,0.129373510047896,0.00485812420707368,0.246124330847542,0.57031902713742,0.0516033872781096,96951
DGY#2071_T18_C03,275761,337702.24806,228265.021918319,53384,67468.54528,58579.3474475923,0.191475531331783,0.201499431774955,0.0685003313220133,0.0187182907742566,0.355531979706096,0.43248495288915,0.000735286394050483,95201
DGY#2150_T18_D03,303747,370300.28764,244593.274831271,54552.5,68753.20413,57763.7074055609,0.176648668169285,0.185769509510379,0.0597526094651829,0.0110535333695516,0.471561703372477,0.347883321492749,0.000397007814785407,95716
DGY#2084_T18_E03,318346.5,371807.60379,204773.382382993,66487,76428.0727,48929.573341685,0.200539907602567,0.210443667242068,0.0771737606385513,0.0199139197984464,0.378511442368255,0.50390510182658,0.00233046399328155,95260
DGY#2086_T18_F03,292406,340811.18983,209139.091841154,42851,49539.98034,48063.6559400528,0.15451650090318,0.14078813749287,0.095145913212489,0.190668913913968,0.340350613519984,0.27210657963951,0.000848085366770083,93151
DGY#2089_T18_G03,272151,309532.44211,169772.451125541,30040,33051.34,15923.7763817024,0.109300953273003,0.119263200697796,0.0524634278048633,0.00828322848967203,0.307742212027479,0.0607166440760435,1.15849349505903e-05,86319
DGY#2090_T18_H03,299194,341080.29094,188862.573912785,25952,30106.17149,18035.6684031973,0.086338918039004,0.0949922154985209,0.0438217719151055,0.0131863097964793,0.209792116571778,0.0236022947887355,2.1813581135615e-05,91686
DGY#1972_T18_A04,295572.5,348515.51424,207851.589810802,110305.5,126852.51192,83577.8890065136,0.361461058253417,0.387853295072144,0.159082811346207,0.0196386146167092,0.0285424704112993,0.728623117330369,0.131912203840537,91758
DGY#2135_T18_B04,283620,337911.86925,215979.653447865,69848,85246.39983,64181.7653806936,0.231477892100176,0.266620458775556,0.133346940314261,0.00874016596616015,0.261569134605022,0.590214462765384,0.0404138376980278,92790
DGY#2143_T18_C04,272811,328590.33574,204458.698751879,47558,57488.33927,42735.2492139889,0.174572693381724,0.182960478607769,0.0694927320801929,0.0176820653337329,0.419756389947339,0.318245065719056,0.0014663698248919,93428
DGY#2144_T18_D04,271358,319583.62319,188956.038133543,46754,56771.60956,41392.5368833281,0.168614470088952,0.183266251580185,0.0787133637337076,0.00967752272508786,0.451158418697059,0.280295666477959,0.00598169175060618,93619
DGY#2084_T18_E04,286019,335784.75878,200113.551740634,61575.5,72804.13004,49689.9981699449,0.209673164079195,0.224204943553614,0.0772256931288456,0.00839500951575386,0.325195601607105,0.531053076760414,0.00273842249947135,94580
DGY#2086_T18_F04,275713,314478.22929,157698.006826508,59802,68137.089,39648.0590518382,0.20399569976162,0.221220496159987,0.0802592724095809,0.00330697340043134,0.311338194515765,0.509284173770155,0.00683988908287974,97370
DGY#2089_T18_G04,279708.5,334515.15615,215053.310351136,52600,64101.58021,49890.5369517819,0.185047465266708,0.196787916852951,0.068415575988133,0.00757575757575758,0.426663653581267,0.414051738980716,0.000247503443526171,92928
DGY#2090_T18_H04,283172,334117.75173,193941.281539391,52854.5,62211.44196,41395.8259876653,0.18216946739645,0.193294891748018,0.0627967059857858,0.00672216819313676,0.448963888384222,0.403105663079373,0.000277863868078785,93571
