Generation,Sample,Well,Nutrient,Pump,Strain,Population,FSC_median,FSC_mean,FSC_sd,FL1_median,FL1_mean,FL1_sd,normalizedGFP_median,normalizedGFP_mean,normalizedGFP_sd,PopProp_0copy,PopProp_1copy,PopProp_2copy,PopProp_3plus,Cells counted,Proportion_total,
54,mix_h_bc06,E10,Gln_Urea,31,DGY1706bc,Experimental,296464,326804.2347,147244.4825,58814,66984.26899,38177.97472,0.1907045797,0.2091529318,0.08608361777,0.01440434579,0.7646548078,0.2253823719,0.000345080927,89834,1.004786606,
54,mix_h_ctrl1,F08,Gln_Urea,24,DGY500,1_copy_ctrl,276453.5,304805.9624,128653.8441,49845,55045.41712,25313.61934,0.1777839139,0.1861073911,0.05748671267,0.009135547501,0.9000252887,0.09550703869,0,94904,1.004667875,
54,mix_h_bc03,F09,Gln_Urea,28,DGY1706bc,Experimental,294975,325359.633,148418.6593,45763,51024.89823,25615.81101,0.153358767,0.1611942208,0.04919828833,0.01018375499,0.9434673768,0.04776564581,0,93875,1.001416778,
54,mix_h_bc07,F10,Gln_Urea,32,DGY1706bc,Experimental,255585,287209.5754,138665.3522,44410,49895.68077,27099.86514,0.1699559467,0.1785691665,0.05980026238,0.01559552935,0.8968129938,0.08973626634,1.08E-05,92783,1.002155567,
62,gln_h_ctrl0,C03,Glutamine,1,DGY1,0_copy_ctrl,289909,329204.8318,166239.5094,1140,1299.13552,1083.759166,0.003686266457,0.004321798687,0.003772786613,0.9998142451,0.0002786323794,0,0,86135,1.000092877,
62,gln_h_bc02,C04,Glutamine,5,DGY1706bc,Experimental,298804,331782.2574,155803.124,57656,74561.51295,56220.73731,0.1907927503,0.2367729579,0.1481416634,0.004852577792,0.7478336706,0.2466876125,0.001733063497,89437,1.001106924,
62,gln_h_bc06,C05,Glutamine,9,DGY1706bc,Experimental,443422,475992.554,196342.5647,52715,62636.06547,39164.66699,0.118026252,0.1315960101,0.05785736313,0.01816956658,0.9363102544,0.0461097875,0,83106,1.000589608,
62,gln_h_ctrl1,D03,Glutamine,2,DGY500,1_copy_ctrl,285005,322785.6691,156452.7818,58955,66638.68726,33877.46188,0.2036588551,0.2142701826,0.06823061399,0.006142465933,0.8049903444,0.1945732459,0,91657,1.005706056,
62,gln_h_bc03,D04,Glutamine,6,DGY1706bc,Experimental,280773,315266.4522,151684.82,70686,95211.52592,74990.02596,0.2479047585,0.3132055709,0.1939532297,0.004771859164,0.5475708391,0.441922315,0.00206853528,91369,0.9963335486,
62,gln_h_bc07,D05,Glutamine,10,DGY1706bc,Experimental,304589,336091.2266,155466.3722,56487,69651.59047,49096.02898,0.1812946539,0.2186812698,0.1242261904,0.01303305758,0.7737328665,0.2145263367,0.0001214946045,90539,1.001413755,
62,gln_h_ctrl2,E03,Glutamine,3,DGY1315,2_copy_ctrl,291985,327849.4582,159232.2431,104375,119450.4554,64385.93376,0.3564102719,0.3742915202,0.1182951082,0.009547494188,0.1551602963,0.8372925339,0.0001730010272,92485,1.002173325,
62,gln_h_bc04,E04,Glutamine,7,DGY1706bc,Experimental,297240.5,333399.4557,159599.2034,68638,100837.9745,87471.85278,0.2177136484,0.3115654148,0.2124782456,0.01174728529,0.5839530547,0.3949325436,0.0006800482615,91170,0.9913129319,
62,gln_h_bc08,E05,Glutamine,11,DGY1706bc,Experimental,447460,473883.0942,202787.4452,47316,55800.24602,41608.44927,0.1095227147,0.1149205265,0.06580712783,0.1205662008,0.8467802066,0.0329376398,0,84493,1.000284047,
62,gln_h_bc01,F03,Glutamine,4,DGY1706bc,Experimental,298849,335408.8146,158188.9253,58523,74939.03778,55766.02349,0.1905840955,0.2319299891,0.1336621559,0.01082150463,0.7309110172,0.2589269305,0.000172971103,92501,1.000832423,
62,gln_h_bc05,F04,Glutamine,8,DGY1706bc,Experimental,293609,327051.7499,150606.8625,59890,80640.60994,63714.83892,0.2008384864,0.2564779836,0.1583344545,0.005242063189,0.6699575174,0.3237629277,0.0004149966691,91567,0.999377505,
62,ur_h_ctrl1 C06 13 Urea DGY500 1_copy_ctrl,,,,,,169210,236170.7209,181269.5719,942,2141.255814,3708.465406,0.006003934739,0.008719086911,0.009679315287,0.9534883721,0.04651162791,0,0,43,1,
62,ur_h_bc03 C07 17 Urea DGY1706bc Experimental,,,,,,177517,187239.7059,94124.93599,908,1282.705882,1319.544465,0.003965394509,0.007360186521,0.007411645999,1,0,0,0,17,1,
62,ur_h_bc07 C08 21 Urea DGY1706bc Experimental,,,,,,175240,199746.6,102702.1587,752,1098.45,1183.059036,0.004282109727,0.006454674902,0.007608720613,1,0,0,0,20,1,
62,ur_h_ctrl2 D06 14 Urea DGY1315 2_copy_ctrl,,,,,,170103,227397.375,129413.8864,1517,14928.875,36812.19743,0.01019541437,0.03708240535,0.07796190859,0.875,0.125,0,0,8,1,
62,ur_h_bc04 D07 18 Urea DGY1706bc Experimental,,,,,,131362,174836.6875,98243.55175,663.5,772.5625,681.2397492,0.004031083545,0.004436380676,0.003840513537,1,0,0,0,16,1,
62,ur_h_bc08 D08 22 Urea DGY1706bc Experimental,,,,,,270629.5,270629.5,168604.6622,737.5,737.5,1001.970309,0.001950322416,0.001950322416,0.002487300375,1,0,0,0,2,1,
62,ur_h_bc01 E06 15 Urea DGY1706bc Experimental,,,,,,164098,163934.4,48893.30552,466,4739.4,9727.165764,0.003838107632,0.0250360294,0.05097513249,0.8,0.2,0,0,5,1,
62,ur_h_bc05 E07 19 Urea DGY1706bc Experimental,,,,,,150220,150463.25,10139.62331,552,506.75,477.2744668,0.003606068639,0.003431505392,0.003300422453,1,0,0,0,4,1,
62,ur_h_ctrl0 F05 12 Urea DGY1 0_copy_ctrl,,,,,,395528,395528,139070.9333,285.5,285.5,328.8046533,0.0006136022987,0.0006136022987,0.0006155579603,1,0,0,0,2,1,
62,ur_h_bc02 F06 16 Urea DGY1706bc Experimental,,,,,,446488,446488,NA,364,364,NA,0.0008152514737,0.0008152514737,NA,1,0,0,0,1,1,
62,ur_h_bc06 F07 20 Urea DGY1706bc Experimental,,,,,,191995,191995,NA,380,380,NA,0.001979218209,0.001979218209,NA,1,0,0,0,1,1,
62,mix_h_ctrl2,C09,Gln_Urea,25,DGY1315,2_copy_ctrl,314378,355836.419,174568.5333,105313,122590.9039,67977.42332,0.3353329861,0.3532891903,0.1097055858,0.008225439571,0.1714513643,0.8257996356,0.001649400071,92761,1.00712584,
62,mix_h_bc04,C10,Gln_Urea,29,DGY1706bc,Experimental,288240.5,324388.9406,151936.4797,67493,88525.29792,72366.28744,0.2223294904,0.2732664688,0.1600796923,0.004302716574,0.6355411026,0.3373484647,0.02191177772,90408,0.9991040616,
62,mix_h_bc01,D09,Gln_Urea,26,DGY1706bc,Experimental,303619,336841.3276,157628.7018,48550,54212.71707,28024.54323,0.1572862042,0.1650638955,0.05122944351,0.01082988427,0.9292728665,0.06160606296,1.11E-05,90121,1.00171991,
62,mix_h_bc05,D10,Gln_Urea,30,DGY1706bc,Experimental,272416,306288.0938,147865.9395,52476,59578.34314,32565.01762,0.18700044,0.2007385284,0.07091290772,0.00711399465,0.8274657105,0.169176484,3.41E-05,87855,1.003790336,
62,mix_h_ctrl0,E08,Gln_Urea,23,DGY1,0_copy_ctrl,317057,344039.7328,145743.4638,957,1266.755056,1314.885422,0.002864885596,0.00398287594,0.004366173677,0.9997267185,0.000693714526,0,0,95140,1.000420433,
62,mix_h_bc02,E09,Gln_Urea,27,DGY1706bc,Experimental,306250.5,337927.3779,150524.1473,77870,90310.92869,57106.42952,0.2436836137,0.2791960644,0.1473984154,0.02004314844,0.5187092584,0.4531166632,0.01228338785,86214,1.004152458,
62,mix_h_bc06,E10,Gln_Urea,31,DGY1706bc,Experimental,294821,325633.4546,148036.4899,52614,58351.90878,29378.98037,0.175829263,0.1860245226,0.06462951251,0.01435637315,0.8677974271,0.1216676804,3.44E-05,87139,1.003855908,
62,mix_h_ctrl1,F08,Gln_Urea,24,DGY500,1_copy_ctrl,270753,301724.6037,132519.76,48694.5,54317.41095,25554.67164,0.1759252034,0.1848361507,0.05382482627,0.003983304024,0.9137445177,0.08575756934,0,94394,1.003485391,
62,mix_h_bc03,F09,Gln_Urea,28,DGY1706bc,Experimental,325466,358063.4691,157801.6631,48181,53435.80889,26703.55602,0.146019223,0.1526510615,0.04695698658,0.01802600153,0.9449493694,0.03848356802,0,92533,1.001458939,
62,mix_h_bc07,F10,Gln_Urea,32,DGY1706bc,Experimental,300695,334384.5896,154397.5025,47797,53792.67937,28657.68064,0.1569242168,0.164035862,0.05199343838,0.02010744105,0.9200664495,0.06181096416,0,92702,1.001984855,
70,gln_h_ctrl0,C03,Glutamine,1,DGY1,0_copy_ctrl,280640,323398.3703,171154.5604,1116,1273.81286,1070.716965,0.003705690835,0.004332810641,0.003780574679,0.9997376017,0.0003373692694,0,0,80031,,
70,gln_h_bc02,C04,Glutamine,5,DGY1706bc,Experimental,299322,334213.2323,161530.5506,71497,95748.94155,74657.03365,0.2422788877,0.3006938394,0.1994840178,0.01301730034,0.541602664,0.4378006256,0.005112738118,89189,,
70,gln_h_bc06,C05,Glutamine,9,DGY1706bc,Experimental,360076,397178.2996,175079.4836,51822,62690.97233,40941.04832,0.139254386,0.1613196322,0.07881808641,0.02298929375,0.8659605343,0.113084016,1.14E-05,87519,,
70,gln_h_ctrl1,D03,Glutamine,2,DGY500,1_copy_ctrl,271361,308788.3695,152039.7256,56953,64818.87905,33312.01666,0.2078766632,0.2175847309,0.06639355865,0.006041265475,0.7987565337,0.2011774415,0,90875,,
70,gln_h_bc03,D04,Glutamine,6,DGY1706bc,Experimental,285106,320790.5961,155582.4596,82602.5,106646.2144,81484.41675,0.2922620088,0.3419387543,0.1985576113,0.0137353107,0.4395841464,0.5405338017,0.001485191449,92244,,
70,gln_h_bc07,D05,Glutamine,10,DGY1706bc,Experimental,282257,314346.5214,151126.4912,63305,82201.04497,61657.60391,0.2259570991,0.2742154199,0.1600956721,0.01246157406,0.5774854284,0.4106039071,0.0004737822144,90759,,
70,gln_h_ctrl2,E03,Glutamine,3,DGY1315,2_copy_ctrl,279795.5,317366.3583,160180.8597,106139,123459.0929,71036.99608,0.378347997,0.395050274,0.1192902446,0.01276962335,0.09381474777,0.8934156289,9.81E-05,91702,,
70,gln_h_bc04,E04,Glutamine,7,DGY1706bc,Experimental,278084,313164.3793,151258.0983,107216,132282.4616,95286.09902,0.4420705685,0.4304029108,0.2202274305,0.0111864077,0.2909871059,0.6838731991,0.0008862661176,92523,,
70,gln_h_bc08,E05,Glutamine,11,DGY1706bc,Experimental,446017,475099.771,199758.1048,46692.5,55692.96279,49947.87984,0.115719586,0.1183543932,0.08747989777,0.2311081763,0.7060391404,0.06400528275,0,83290,,
70,gln_h_bc01,F03,Glutamine,4,DGY1706bc,Experimental,289087.5,329294.2524,162381.2714,68250,88345.83204,67004.25358,0.2259277436,0.2766586756,0.1589174858,0.005721119659,0.6035835111,0.389230073,0.0003663240459,92814,,
70,gln_h_bc05,F04,Glutamine,8,DGY1706bc,Experimental,282586,317870.4798,152159.2636,82225,106013.9969,80057.91208,0.3080207662,0.3418610843,0.1901548014,0.008834209528,0.4193377053,0.5656603978,0.0008021245461,92255,,
70,ur_h_ctrl1 C06 13 Urea DGY500 1_copy_ctrl,,,,,,140591,192173.4412,115419.1272,1148.5,1702.617647,1996.427567,0.006652645626,0.0084312117,0.006090608009,0.9705882353,0.05882352941,0,0,34,,
70,ur_h_bc03 C07 17 Urea DGY1706bc Experimental,,,,,,144364.5,209268.7143,121464.2801,1172.5,1931.642857,2700.146509,0.007181337398,0.009218691776,0.00784324283,0.9285714286,0.07142857143,0,0,14,,
70,ur_h_bc07 C08 21 Urea DGY1706bc Experimental,,,,,,175816.5,208466.8333,102292.9308,1089.5,1454.166667,1198.397215,0.006952004876,0.007310845312,0.005394704248,1,0,0,0,24,,
70,ur_h_ctrl2 D06 14 Urea DGY1315 2_copy_ctrl,,,,,,131616.5,166541.1,97012.70548,1164.5,1674.466667,1540.050822,0.009025058417,0.009995249476,0.007407785087,1,0.03333333333,0,0,30,,
70,ur_h_bc04 D07 18 Urea DGY1706bc Experimental,,,,,,120449,155164.4839,81279.44833,1161,1444.451613,1707.916174,0.009303108248,0.008027076295,0.007067619685,0.9677419355,0.03225806452,0,0,31,,
70,ur_h_bc08 D08 22 Urea DGY1706bc Experimental,,,,,,195375,256156.1429,158380.4173,1179,1679.714286,1359.06533,0.008871947106,0.007953273133,0.00452318818,1,0,0,0,7,,
70,ur_h_bc01 E06 15 Urea DGY1706bc Experimental,,,,,,134329,175607,114792.851,0,376.8,575.0214779,0,0.003529747278,0.00578058959,1,0,0,0,5,,
70,ur_h_bc05 E07 19 Urea DGY1706bc Experimental,,,,,,127174,181531.6774,141870.0917,710,882.7741935,969.8111057,0.004647785562,0.00521485008,0.004308740445,1,0,0,0,31,,
70,ur_h_ctrl0 F05 12 Urea DGY1 0_copy_ctrl,,,,,,118270,132224,62944.33847,441,8973.5,21122.10312,0.004976174585,0.03678195367,0.08168336554,0.8333333333,0.1666666667,0,0,6,,
70,ur_h_bc02 F06 16 Urea DGY1706bc Experimental,,,,,,167976,261299.3333,215437.28,1182,1277,1109.554415,0.002328311639,0.008693910459,0.01192911883,1,0,0,0,3,,
70,ur_h_bc06 F07 20 Urea DGY1706bc Experimental,,,,,,362298,362298,42777.13183,1115.5,1115.5,1414.920669,0.002868392219,0.002868392219,0.003566729811,1,0,0,0,2,,
70,mix_h_ctrl2,C09,Gln_Urea,25,DGY1315,2_copy_ctrl,289541,333906.0755,170633.7107,100956.5,118452.6353,67000.07855,0.3458013336,0.3651644711,0.1152784814,0.008775632623,0.1592832863,0.8368398836,0.002143920375,90022,,
70,mix_h_bc04,C10,Gln_Urea,29,DGY1706bc,Experimental,240675,275692.526,142874.5519,48193,59180.0603,46398.40427,0.1948886534,0.2155588187,0.09889922444,0.006410179026,0.7986286321,0.1922691551,0.003694001473,82837,,
70,mix_h_bc01,D09,Gln_Urea,26,DGY1706bc,Experimental,293603,324485.044,152565.22,46910,52807.71474,27637.16081,0.1583588451,0.1663015218,0.04941133727,0.00876463508,0.9328482328,0.06007221797,1.09E-05,91390,,
70,mix_h_bc05,D10,Gln_Urea,30,DGY1706bc,Experimental,268157.5,297640.3706,141363.8305,47963,53619.95204,27380.05303,0.1774701604,0.1868414095,0.06118246842,0.008555701807,0.8829244944,0.1107454828,0,83570,,
70,mix_h_ctrl0,E08,Gln_Urea,23,DGY1,0_copy_ctrl,282440,307955.7245,133298.0822,915,1224.435165,1272.266805,0.003104673919,0.0043114786,0.004724186244,0.9997676359,0.0004858521953,0,0,94679,,
70,mix_h_bc02,E09,Gln_Urea,27,DGY1706bc,Experimental,289662.5,317121.19,138181.7599,59172.5,66421.25426,34338.61531,0.202581903,0.2193446073,0.08600817537,0.00664320179,0.7740379012,0.2224074031,0.001235402438,85802,,
70,mix_h_bc06,E10,Gln_Urea,31,DGY1706bc,Experimental,286060.5,314729.5229,143695.2294,49457.5,54872.03592,27148.26827,0.1713735495,0.1788583186,0.05260572697,0.008666094341,0.9126661872,0.08108076754,0,86198,,
70,mix_h_ctrl1,F08,Gln_Urea,24,DGY500,1_copy_ctrl,260130,292185.244,134853.2068,46595,52944.2192,27358.58814,0.1761798649,0.1850763155,0.05424095497,0.00602557928,0.9063091989,0.09076898379,0,93435,,
70,mix_h_bc03,F09,Gln_Urea,28,DGY1706bc,Experimental,308397,343256.324,153488.4237,46304,52124.43142,25989.89848,0.1465500486,0.1545067799,0.04394326214,0.008266754845,0.958996896,0.03408036352,0,93749,,
70,mix_h_bc07,F10,Gln_Urea,32,DGY1706bc,Experimental,296582,331422.0159,153714.5446,44906,50373.65174,28513.60495,0.149899774,0.1549558846,0.05399313622,0.04159773643,0.9157891134,0.04422183938,0,87649,,
79,gln_h_ctrl0,C03,Glutamine,1,DGY1,0_copy_ctrl,256320,294587.3123,155475.3471,1103,1282.5389,1200.98486,0.003991837748,0.004754309781,0.004490323668,0.9984431004,0.00166890681,0,0,89280,,
79,gln_h_bc02,C04,Glutamine,5,DGY1706bc,Experimental,299068.5,332556.2629,158689.2784,102268,122849.156,84459.32156,0.3432668672,0.3905651036,0.2427088635,0.01289647577,0.3240969163,0.6414207048,0.01450440529,90800,,
79,gln_h_bc06,C05,Glutamine,9,DGY1706bc,Experimental,443376,469518.663,191908.2006,51451,62017.23755,42381.88117,0.1135284087,0.1302527249,0.06740450595,0.04832961598,0.8955222071,0.05681487587,0,82496,,
79,gln_h_ctrl1,D03,Glutamine,2,DGY500,1_copy_ctrl,282114,316289.7824,150356.0073,58205,65486.49953,32675.67226,0.205161085,0.2153242494,0.06731336787,0.009065309217,0.8075598397,0.1895266977,1.08E-05,92330,,
79,gln_h_bc03,D04,Glutamine,6,DGY1706bc,Experimental,290942,325633.703,155988.0862,98208,122124.1756,88072.253,0.3388810245,0.3845094786,0.2125613204,0.008375834916,0.3595100403,0.6201318794,0.003062247925,93722,,
79,gln_h_bc07,D05,Glutamine,10,DGY1706bc,Experimental,294131.5,329087.2088,158377.033,88463.5,107443.0613,72811.14941,0.3201815609,0.3389152478,0.1690775254,0.004770992366,0.3676130028,0.6256540012,0.0006218372073,93272,,
79,gln_h_ctrl2,E03,Glutamine,3,DGY1315,2_copy_ctrl,294558,331039.924,163323.1364,104474,120160.8471,69123.80376,0.3557812783,0.3687399343,0.11866381,0.02718586121,0.119703583,0.8555127779,7.51E-05,93247,,
79,gln_h_bc04,E04,Glutamine,7,DGY1706bc,Experimental,267056,301477.016,147530.3299,128001,150435.9803,94820.90292,0.5109593907,0.5079200966,0.2053707918,0.007197757867,0.1398573188,0.8353433267,0.001603040469,94196,,
79,gln_h_bc08,E05,Glutamine,11,DGY1706bc,Experimental,395614,428864.57,187494.5023,58691,68659.78785,54140.38483,0.1575514797,0.1635244498,0.1006437733,0.1271423555,0.72258408,0.1522672436,0,88279,,
79,gln_h_bc01,F03,Glutamine,4,DGY1706bc,Experimental,274968,311280.4729,155145.3845,71079,90572.45083,67978.68501,0.2499030513,0.2975520801,0.1692518218,0.02052697724,0.5256023288,0.4531187901,0.0006659720507,93097,,
79,gln_h_bc05,F04,Glutamine,8,DGY1706bc,Experimental,288252,323098.835,152042.0553,104822,124061.0065,82096.57353,0.368690364,0.3934273719,0.1882782873,0.01004688547,0.2602196494,0.7216215354,0.001073794108,94059,,
79,ur_h_ctrl1 C06 13 Urea DGY500 1_copy_ctrl,,,,,,134073,173414.9231,96479.70399,839,1144.769231,1222.725109,0.006257784938,0.006267559448,0.005407942781,1,0,0,0,13,,
79,ur_h_bc03 C07 17 Urea DGY1706bc Experimental,,,,,,163908,195684.1667,111046.0167,1247.5,1543.777778,1487.017593,0.007033132437,0.008576902819,0.007099599651,1,0.02777777778,0,0,36,,
79,ur_h_bc07 C08 21 Urea DGY1706bc Experimental,,,,,,195053,218725.1395,120109.0662,1567,1738.139535,1262.348559,0.007449991507,0.008561195691,0.006219072108,1,0,0,0,43,,
79,ur_h_ctrl2 D06 14 Urea DGY1315 2_copy_ctrl,,,,,,124433,169180.2,111887.8982,1050,1169.8,952.9734519,0.007527047416,0.008597717664,0.006444924449,1,0,0,0,10,,
79,ur_h_bc04 D07 18 Urea DGY1706bc Experimental,,,,,,164293,207273.0833,126285.6659,1320.5,1440.888889,1206.459893,0.008255417925,0.007678754839,0.005506052141,1,0,0,0,36,,
79,ur_h_bc08 D08 22 Urea DGY1706bc Experimental,,,,,,133092,159632.6316,90902.64082,961,1343.236842,1665.614462,0.005361894193,0.00930692005,0.01080189568,0.9736842105,0.02631578947,0,0,38,,
79,ur_h_bc01 E06 15 Urea DGY1706bc Experimental,,,,,,143982,186981,124995.8167,1286.5,2077.763158,2064.296182,0.008933221419,0.01101492119,0.007771998664,0.9473684211,0.05263157895,0,0,38,,
79,ur_h_bc05 E07 19 Urea DGY1706bc Experimental,,,,,,148487,184404.2353,115742.5449,1013,2282.235294,4652.082256,0.005786425269,0.01036134371,0.01991822394,0.9411764706,0.05882352941,0,0,17,,
79,ur_h_ctrl0 F05 12 Urea DGY1 0_copy_ctrl,,,,,,141037,166767.8378,97413.3888,963,1388.918919,1791.125102,0.007100565538,0.008905106382,0.00822263985,0.972972973,0.02702702703,0,0,37,,
79,ur_h_bc02 F06 16 Urea DGY1706bc Experimental,,,,,,182865,264816.5556,177604.7704,1229,1598.666667,1432.142887,0.008713978237,0.00710789938,0.005827141967,1,0,0,0,9,,
79,ur_h_bc06 F07 20 Urea DGY1706bc Experimental,,,,,,140312,172914.2941,99109.68106,1061.5,1206.558824,1155.111255,0.007740098558,0.007203381774,0.00632237465,1,0,0,0,34,,
79,mix_h_ctrl2,C09,Gln_Urea,25,DGY1315,2_copy_ctrl,284066,322380.1793,156502.896,99491,113889.1973,61305.096,0.344498461,0.3611564416,0.1092859315,0.01250732435,0.1495765195,0.8437756352,0.001353006978,93865,,
79,mix_h_bc04,C10,Gln_Urea,29,DGY1706bc,Experimental,279109,309379.5384,146250.097,51145,57244.50941,33865.62874,0.1800008873,0.1906604162,0.07742381765,0.02728491083,0.8434382195,0.1318541597,0.0005154580131,87301,,
79,mix_h_bc01,D09,Gln_Urea,26,DGY1706bc,Experimental,303572,332972.6368,151643.4544,47130,52661.72404,27424.72023,0.1542485986,0.160365891,0.0475174765,0.01807378064,0.9351216939,0.04856992153,2.15E-05,92897,,
79,mix_h_bc05,D10,Gln_Urea,30,DGY1706bc,Experimental,289090.5,315468.1166,143740.7245,52511,57958.15437,30057.21973,0.1795854898,0.1879948867,0.06621807339,0.02516805655,0.8451569683,0.1335212179,0,86578,,
79,mix_h_ctrl0,E08,Gln_Urea,23,DGY1,0_copy_ctrl,293455.5,317918.8139,135719.5643,972,2051.644929,8117.713975,0.003183513103,0.006718434432,0.02408547179,0.9879017092,0.009883405073,0.002643236241,0,95716,,
79,mix_h_bc02,E09,Gln_Urea,27,DGY1706bc,Experimental,292762,318656.0828,138745.2986,61671,67216.77309,32898.10358,0.2087289857,0.2186891303,0.08174048886,0.02536278943,0.7303963821,0.2500619901,0.0002715754921,84691,,
79,mix_h_bc06,E10,Gln_Urea,31,DGY1706bc,Experimental,284789,313602.0019,143386.9817,46522,50995.07863,25969.90485,0.1616777808,0.166031881,0.05361825064,0.0303374962,0.9206990912,0.05097915564,1.13E-05,88801,,
79,mix_h_ctrl1,F08,Gln_Urea,24,DGY500,1_copy_ctrl,271486,307474.6953,145617.1959,50669,57833.86195,31037.81035,0.1836832817,0.192219201,0.05904687838,0.01074053137,0.8613863498,0.1321181352,0,93757,,
79,mix_h_bc03,F09,Gln_Urea,28,DGY1706bc,Experimental,303990,337620.9687,153503.0854,46932,52507.46937,28125.39413,0.1536583776,0.1591834275,0.05235993029,0.02992055832,0.9207386273,0.05144087481,0,94283,,
79,mix_h_bc07,F10,Gln_Urea,32,DGY1706bc,Experimental,270516,301264.8235,142930.1696,41636,46998.127,27126.01415,0.1529669713,0.1586058239,0.05308073396,0.03109899775,0.9300706894,0.0400030404,2.17E-05,92093,,
87,gln_h_ctrl0,C03,Glutamine,1,DGY1,0_copy_ctrl,330049,368097.0416,176203.6194,1188,1349.817821,1145.575463,0.003410968907,0.003967913466,0.003483503274,0.9994314571,0.0006911697491,0,0,89703,,
87,gln_h_bc02,C04,Glutamine,5,DGY1706bc,Experimental,322892.5,357768.3887,171099.2967,127781.5,145651.4952,91247.94917,0.3767601584,0.438482087,0.2612670737,0.008531888212,0.2357242028,0.7215715693,0.02085945898,89312,,
87,gln_h_bc06,C05,Glutamine,9,DGY1706bc,Experimental,427898,456650.3168,184995.1719,57865,68856.77813,45873.82779,0.1336259091,0.1519185129,0.08165307548,0.0490619975,0.8452980764,0.1068429516,0,83955,,
87,gln_h_ctrl1,D03,Glutamine,2,DGY500,1_copy_ctrl,279087,313770.8503,148371.9196,58174,65421.5041,31573.8448,0.2052523194,0.2180835922,0.06860919943,0.004564444588,0.8016346082,0.1999441527,0,93111,,
87,gln_h_bc03,D04,Glutamine,6,DGY1706bc,Experimental,285964,320403.9289,153566.8063,106695,131074.1603,93381.99615,0.3848512423,0.4183081827,0.2228724851,0.006076953421,0.3128671493,0.6639657985,0.004157915498,93797,,
87,gln_h_bc07,D05,Glutamine,10,DGY1706bc,Experimental,290725,324218.8147,155913.6685,101545,119183.3724,76902.18495,0.3574965746,0.3774062224,0.1656537045,0.01366213032,0.2290821851,0.7533704168,0.0004776968642,94202,,
87,gln_h_ctrl2,E03,Glutamine,3,DGY1315,2_copy_ctrl,299100,336269.818,166219.9909,110040,127575.9655,71950.91135,0.3681277345,0.3833490043,0.1105662463,0.01431192267,0.08898282355,0.8968661825,6.44E-05,93209,,
87,gln_h_bc04,E04,Glutamine,7,DGY1706bc,Experimental,290065,326528.7039,157029.4817,137578,159695.8396,95084.37,0.4918577232,0.4964313404,0.1809650522,0.007307777113,0.105049296,0.8684705116,0.0007349775832,95241,,
87,gln_h_bc08,E05,Glutamine,11,DGY1706bc,Experimental,398965,432896.1683,189343.1296,71716,83045.52102,61679.01841,0.1934547269,0.1951981569,0.1125001002,0.09341555692,0.6555518275,0.2526408349,1.16E-05,86431,,
87,gln_h_bc01,F03,Glutamine,4,DGY1706bc,Experimental,300980.5,338392.5374,163876.3234,79995.5,100840.8157,74929.68804,0.2592107879,0.3047652482,0.171426124,0.01618524299,0.5055376195,0.4753159009,0.0005345192534,93542,,
87,gln_h_bc05,F04,Glutamine,8,DGY1706bc,Experimental,300067,335459.8612,158198.5794,115492,134838.146,85360.25982,0.3893987342,0.413285432,0.1852736553,0.01378718842,0.1947145537,0.7809059233,0.00105065666,93275,,
87,ur_h_ctrl1 C06 13 Urea DGY500 1_copy_ctrl,,,,,,134073,173414.9231,96479.70399,839,1144.769231,1222.725109,0.006257784938,0.006267559448,0.005407942781,1,0,0,0,13,,
87,ur_h_bc03 C07 17 Urea DGY1706bc Experimental,,,,,,163908,195684.1667,111046.0167,1247.5,1543.777778,1487.017593,0.007033132437,0.008576902819,0.007099599651,1,0.02777777778,0,0,36,,
87,ur_h_bc07 C08 21 Urea DGY1706bc Experimental,,,,,,195053,218725.1395,120109.0662,1567,1738.139535,1262.348559,0.007449991507,0.008561195691,0.006219072108,1,0,0,0,43,,
87,ur_h_ctrl2 D06 14 Urea DGY1315 2_copy_ctrl,,,,,,124433,169180.2,111887.8982,1050,1169.8,952.9734519,0.007527047416,0.008597717664,0.006444924449,1,0,0,0,10,,
87,ur_h_bc04 D07 18 Urea DGY1706bc Experimental,,,,,,164293,207273.0833,126285.6659,1320.5,1440.888889,1206.459893,0.008255417925,0.007678754839,0.005506052141,1,0,0,0,36,,
87,ur_h_bc08 D08 22 Urea DGY1706bc Experimental,,,,,,133092,159632.6316,90902.64082,961,1343.236842,1665.614462,0.005361894193,0.00930692005,0.01080189568,0.9736842105,0.02631578947,0,0,38,,
87,ur_h_bc01 E06 15 Urea DGY1706bc Experimental,,,,,,143982,186981,124995.8167,1286.5,2077.763158,2064.296182,0.008933221419,0.01101492119,0.007771998664,0.9473684211,0.05263157895,0,0,38,,
87,ur_h_bc05 E07 19 Urea DGY1706bc Experimental,,,,,,148487,184404.2353,115742.5449,1013,2282.235294,4652.082256,0.005786425269,0.01036134371,0.01991822394,0.9411764706,0.05882352941,0,0,17,,
87,ur_h_ctrl0 F05 12 Urea DGY1 0_copy_ctrl,,,,,,141037,166767.8378,97413.3888,963,1388.918919,1791.125102,0.007100565538,0.008905106382,0.00822263985,0.972972973,0.02702702703,0,0,37,,
87,ur_h_bc02 F06 16 Urea DGY1706bc Experimental,,,,,,182865,264816.5556,177604.7704,1229,1598.666667,1432.142887,0.008713978237,0.00710789938,0.005827141967,1,0,0,0,9,,
